% Device,CC2240001
% File name,CC2240001_20230928_124649
% Cast time (UTC),2023-09-28 12:46:49
% Cast time (local),2023-09-28 14:46:49
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,59.8870536
% Start longitude,10.6654982
% Start altitude,37.439998626708984
% Start GPS horizontal error(Meter),5.8369998931884766
% Start GPS vertical error(Meter),9.8290004730224609
% Start GPS number of satellites,12
% End latitude,59.8871913
% End longitude,10.665242
% End altitude,32.491001129150391
% End GPS horizontal error(Meter),8.0539999008178711
% End GPS vertical error(Meter),13.446999549865723
% End GPS number of satellites,12
% Cast duration (Seconds),209.2
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2022-10-07
% Temperature calibration date,2022-10-07
% Pressure calibration date,2022-10-04
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15122491701033716,15.4233367661098,19533.210937500004,24160.809695794702,14.541133315231445,1484.377140881873,1010.1843958154258
0.44999999999999996,0.45366246053081,15.429007732947181,19552.503805557888,24181.2808450698,14.554650771907532,1484.4164970289378,1010.1950525529597
0.74999999999999989,0.75609972612365062,15.428426632854288,19574.519422414945,24208.856308184462,14.572676556229892,1484.4402741912284,1010.2103177129397
1.05,1.0585372873259158,15.437222003004642,19551.842117026656,24175.550580074316,14.550985168210035,1484.4494042535932,1010.1934612677217
1.35,1.360972192814198,15.451719853042464,19616.991947963987,24247.4139779851,14.598450695165393,1484.5572126638695,1010.2284429921324
1.65,1.6633773205899609,15.476111595360548,19898.072552861875,24580.0198791114,14.817491370758654,1484.8956013051579,1010.392807149609
1.9500000000000002,1.9657164296599357,15.490932122516581,20353.201616228467,25133.036644654403,15.181831988574755,1485.3695568635785,1010.6700725466448
2.25,2.2679902862009915,15.505782851682605,20618.496799677683,25451.300219495937,15.392073325175668,1485.6658959634794,1010.8294555896445
2.55,2.5702067307499918,15.515392849082453,20984.707904123439,25897.204035871364,15.686874060393111,1486.0422319136026,1011.0544916751156
2.85,2.8723434243336903,15.520179838677926,21480.833762029077,26506.34060306523,16.090334726817339,1486.5277166878809,1011.3635499339267
3.15,3.1743877525611159,15.540819486983889,21989.761224908965,27120.518903137909,16.498674793252853,1487.0709824911919,1011.6733312446789
3.4499999999999997,3.4763412186198996,15.561926298546171,22481.680648741749,27712.7872124105,16.893529267790857,1487.6000259791522,1011.9726906402281
3.75,3.7782254391520267,15.566153134542386,22745.700497566584,28035.318535291983,17.108739820186351,1487.8666071136086,1012.1378630543979
4.05,4.0800749258347508,15.55992053483328,22846.627561663328,28164.043790522723,17.19443883573279,1487.9497107281111,1012.2059778166017
4.35,4.3818808195480088,15.540642273528738,23184.784231756174,28594.495463747033,17.481524886180093,1488.2218191005009,1012.4306665047342
4.6499999999999995,4.6836172491550343,15.529391706308321,23555.823578103522,29060.174093899743,17.792960512839574,1488.5483942720221,1012.67246604151
4.9499999999999993,4.98529773443892,15.515752203485084,23753.964053646509,29314.47987728985,17.963009981867788,1488.7043640669454,1012.8065701045758
5.2499999999999991,5.2869423032008482,15.4993990364255,23907.410456912668,29515.759524493369,18.09752526872688,1488.8105286340126,1012.9140187616904
5.55,5.5885559797601791,15.477479465425056,24044.739091899781,29701.378901863507,18.221433221162567,1488.886218176013,1013.0144341461563
5.85,5.8901484798528267,15.459329090148613,24093.517266057584,29774.98367851592,18.270237055119054,1488.8877683583564,1013.0566505852769
6.1499999999999995,6.1917328647243757,15.452005054624429,24105.114010137564,29794.708541130636,18.283186703392637,1488.8835633967235,1013.0693366201851
6.4499999999999993,6.493310195418232,15.448337651056466,24155.077740094413,29859.172394768997,18.326335132875315,1488.9261655273776,1013.1044286174288
6.7499999999999991,6.7948749637141921,15.448628774547711,24231.386828593528,29953.285887210495,18.389566644232914,1489.0049129266849,1013.1541268095517
7.0499999999999989,7.0964247839592671,15.453785124004966,24314.123603283148,30051.728816910305,18.455897517409106,1489.1032064955953,1013.2052563460104
7.35,7.3979581327003938,15.457138310796493,24409.134518525385,30166.65975113161,18.533294523237952,1489.2083229754067,1013.2652033402767
7.6499999999999995,7.6994748471676333,15.456214044202516,24488.293081040491,30265.181331951313,18.5995323014794,1489.2865404748527,1013.3174381357019
7.9499999999999993,8.0009491625482809,15.452754730903516,24848.926848180097,30713.516314869139,18.901549628017573,1489.6281074653971,1013.550630145028
8.25,8.3023459122498231,15.438180207565656,25285.944870114228,31264.939149491493,19.273393581340923,1490.0137392792833,1013.8394596652398
8.5499999999999989,8.6036829150946446,15.428003700872489,25452.107352782059,31478.313325959214,19.41728360775106,1490.1511547704904,1013.9529558148553
8.85,8.9049882859666134,15.424691796120841,25602.77755948338,31667.251402446345,19.544986624031377,1490.2924202596748,1014.0527269830196
9.1499999999999986,9.20620889956711,15.419160831147602,26329.450592146506,32570.506228640752,20.157425535363554,1490.9851406572811,1014.5240842608499
9.45,9.5073072641500218,15.402838014098483,26859.409013839639,33239.507834161435,20.611906944200229,1491.4606378133797,1014.8766866168455
9.75,9.80830293018935,15.383725179252144,27365.737103904739,33882.135665340218,21.049389970164807,1491.9075862093164,1015.2168888091509
10.049999999999999,10.109201705298766,15.372060697624281,27836.77960350307,34475.3018826472,21.454346135846954,1492.3414822380566,1015.5307639268026
10.35,10.409997489936059,15.356606526247115,28407.176926860644,35195.200206421214,21.946961131725445,1492.8642744924136,1015.912612126577
10.649999999999999,10.710681220610512,15.35246425252164,28976.920537879527,35904.771957103891,22.434242266239892,1493.4179122330243,1016.2881929169924
10.95,11.011269882028532,15.346561364038266,29378.223402715092,36407.344776723054,22.779978833188054,1493.8026014863908,1016.5557021026385
11.25,11.311801590000538,15.334134361191026,29544.302083011979,36624.440502978934,22.929028544335349,1493.9391702541136,1016.67379270061
11.549999999999999,11.612297743667954,15.306939545319672,29702.787838267359,36845.7493589542,23.080422557045598,1494.030480436161,1016.7966577278414
11.85,11.912755755024859,15.261399354027468,29862.149149294604,37085.334375377846,23.243691299492987,1494.0758688186063,1016.9323238922281
12.149999999999999,12.213135497057861,15.23458570622055,30432.444415529644,37818.761994639572,23.749642200492445,1494.5780996878393,1017.3270362243054
