% Device,CC2240001
% File name,CC2240001_20230928_071740
% Cast time (UTC),2023-09-28 07:17:40
% Cast time (local),2023-09-28 09:17:40
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,59.8806071
% Start longitude,10.6462401
% Start altitude,42.270000457763672
% Start GPS horizontal error(Meter),29.131999969482422
% Start GPS vertical error(Meter),32.188999176025391
% Start GPS number of satellites,4
% End latitude,59.8806226
% End longitude,10.6461028
% End altitude,30.549999237060547
% End GPS horizontal error(Meter),19.080999374389648
% End GPS vertical error(Meter),27.427000045776367
% End GPS number of satellites,4
% Cast duration (Seconds),220.8
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2022-10-07
% Temperature calibration date,2022-10-07
% Pressure calibration date,2022-10-04
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15111371767112775,15.292485637427056,20628.171875,25598.038379442663,15.483619942323397,1485.0294761553071,1010.929809781664
0.44999999999999996,0.45332965875863712,15.29563428352604,20622.43169778708,25588.915603964197,15.47762551546216,1485.0379506114291,1010.9260043925044
0.74999999999999989,0.75555016399312724,15.301698902011406,20625.694195462558,25589.112565218878,15.477863111732896,1485.0633133771089,1010.9264256942142
1.05,1.0577688705890149,15.317889295171606,20655.284704877067,25615.533285556576,15.495689676839834,1485.1426291449607,1010.9384211304421
1.35,1.3599796556824173,15.334942936087536,20732.481975577244,25700.398297858956,15.552140497919538,1485.2693486690462,1010.9798068950677
1.65,1.6621748301181272,15.348589815592401,20842.265640908492,25827.749787743709,15.636598788313545,1485.4170249859371,1011.0432530857438
1.9500000000000002,1.9643506861360114,15.362062623128583,20956.335062899081,25960.436237580336,15.72463132751429,1485.5682068016574,1011.1094605863743
2.25,2.26650147732088,15.38405222463137,21134.092791446368,26166.38453453179,15.861442087003377,1485.8038348067437,1011.2113865759084
2.55,2.5686155245233033,15.407087424249863,21380.458502837373,26456.322226786047,16.054073903837065,1486.1071792812236,1011.3558095505123
2.85,2.8706985839273798,15.432698116981205,21499.835110692085,26587.18823127764,16.141501620888075,1486.2976363288019,1011.4192374273613
3.15,3.1727604627000003,15.445992601805182,21633.917269988728,26744.203663112927,16.245990102514519,1486.4669512138953,1011.49803160344
3.4499999999999997,3.4747984719138363,15.456787110860139,21770.230460583349,26905.53552971016,16.353349240039893,1486.6312722740713,1011.5794890467491
3.75,3.7767855927276495,15.465748040989231,22188.797176625951,27416.76386922356,16.693460339564105,1487.0576940372905,1011.8393575288267
4.05,4.078712554224424,15.475181197220016,22422.615961359857,27699.216282816695,16.881798443753308,1487.3107292586042,1011.9830178866026
4.35,4.3805919741914741,15.489771582870962,22710.949448453121,28045.292132570215,17.112980933009723,1487.6300582467345,1012.1584681283316
4.6499999999999995,4.6824084713730976,15.495489780714127,23104.864893731177,28527.701503112588,17.43539086796352,1488.0251854840483,1012.4054098868945
4.9499999999999993,4.9841702944743025,15.465960999503833,23268.174264615343,28750.304811617647,17.583344120014683,1488.1033993728647,1012.5256452090838
5.2499999999999991,5.2858739188742305,15.436176963843616,23668.198826375537,29266.118366653056,17.927946059879837,1488.4073940746616,1012.7964324318369
5.55,5.5875192539468594,15.422271088854334,23844.711323985386,29494.522056382066,18.080692655133,1488.542608978403,1012.9173692183317
5.85,5.8891414017137045,15.415741212659716,23892.399103470107,29558.283958907225,18.123222244400747,1488.5750766439746,1012.9525375590415
6.1499999999999995,6.1907547391948023,15.410103665237257,23923.878912087912,29601.358004766022,18.151896107717334,1488.5945114891033,1012.9769300816109
6.4499999999999993,6.4923596038766522,15.408233736629891,23971.948964278959,29662.208351547535,18.192639046238384,1488.6402534768379,1013.0098354484916
6.7499999999999991,6.7939445297740493,15.410340404528673,24131.066459306145,29857.539206229805,18.323907959257838,1488.803418418998,1013.1112637711914
7.0499999999999989,7.0954864245225711,15.411564254045727,24425.292089690112,30220.671409972481,18.568189177530279,1489.0939338325582,1013.2993671651693
7.35,7.3969800055426518,15.421145016794831,24646.339594764726,30486.93893322946,18.74781457742737,1489.3373635172252,1013.4363681004962
7.6499999999999995,7.6984437126902758,15.433014996912858,24755.276149434263,30612.701218700087,18.832939192767679,1489.4793612472324,1013.5005860591517
7.9499999999999993,7.9998891363946356,15.441172928759263,24852.959269365696,30727.297787760017,18.9104482777268,1489.6003781425382,1013.5596913946691
8.25,8.3013164590834556,15.444168929489068,24952.205494011883,30847.716932339383,18.991746031806723,1489.7088187901802,1013.6226979943704
8.5499999999999989,8.60271582301319,15.442279595301153,25144.762718213045,31087.22229537047,19.153353206534184,1489.8937821518305,1013.7481297461563
