% Device,CC2240001
% File name,CC2240001_20230928_130109
% Cast time (UTC),2023-09-28 13:01:09
% Cast time (local),2023-09-28 15:01:09
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,59.8809908
% Start longitude,10.646432
% Start altitude,36.694000244140625
% Start GPS horizontal error(Meter),2.9049999713897705
% Start GPS vertical error(Meter),4.8270001411437988
% Start GPS number of satellites,16
% End latitude,59.8809218
% End longitude,10.6461651
% End altitude,39.682998657226562
% End GPS horizontal error(Meter),9.9429998397827148
% End GPS vertical error(Meter),13.75
% End GPS number of satellites,16
% Cast duration (Seconds),229.6
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2022-10-07
% Temperature calibration date,2022-10-07
% Pressure calibration date,2022-10-04
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15120704036297963,15.438187315577521,19737.134765625,24404.079504847017,14.701200683082456,1484.6110665339359,1010.304080278759
0.44999999999999996,0.45359969026702429,15.441087613520663,19854.939059147808,24547.97859159172,14.795768000072592,1484.7346579391497,1010.3772467325642
0.74999999999999989,0.755961367199391,15.442611890742148,20107.062355613434,24858.758393169221,15.000161962265146,1484.9802974816621,1010.5346798292799
1.05,1.0582839381649405,15.444974396779948,20274.315704018125,25064.072862452198,15.135367012738126,1485.1489313177217,1010.639031302218
1.35,1.360559300676718,15.447809745979816,20613.888439670165,25482.082428108508,15.411031125259019,1485.4810335776344,1010.8507402210549
1.65,1.6627795676973423,15.45311081501375,20867.588021882915,25792.315598802019,15.616024190047339,1485.7398024341726,1011.0079266130766
1.9500000000000002,1.9649625270265125,15.461312213522341,21020.376746087713,25975.895980781632,15.737576601445202,1485.9119671229612,1011.100735303929
2.25,2.2671071660157684,15.465000151520195,21283.336013785811,26298.450431349174,15.951140140992466,1486.1752105516121,1011.2647784551688
2.55,2.5691947794612071,15.459215477694061,21624.596695054657,26723.944643682858,16.233040592998695,1486.4858740338307,1011.4828935624111
2.85,2.87123233520326,15.452681235204597,21804.387404501314,26950.484787057449,16.383209695228135,1486.6422665023606,1011.6003817567431
3.15,3.1732432105430406,15.452047422760481,21899.838819070406,27068.887997432223,16.461804093576109,1486.7356725501275,1011.6619965114443
3.4499999999999997,3.4752415455132279,15.456791165361159,21937.824656504908,27112.66022907908,16.4909747418031,1486.7898808691327,1011.6847792143644
3.75,3.7771919595306853,15.469262687904674,22420.675460961313,27700.869711745865,16.882787054818674,1487.2874266019762,1011.9835384624397
4.05,4.07902793652395,15.482474434853772,23172.582903624792,28620.511995771358,17.497198019970924,1488.043699814194,1012.4524729076968
4.35,4.3807779550012347,15.490573795053932,23348.136859865866,28831.570747853821,17.6386513070596,1488.2382095926696,1012.560513155312
4.6499999999999995,4.6825001963496113,15.49486638457673,23474.149879184813,28984.105857088849,17.740893350494513,1488.3750175506245,1012.6392808473445
4.9499999999999993,4.9842058736386194,15.496242697677607,23525.051499797526,29045.968135145842,17.782326864933939,1488.4321955921612,1012.6720811150482
5.2499999999999991,5.2858995153552426,15.494060663433864,23597.525111154817,29137.020003112928,17.843227171967023,1488.500102436185,1012.7204622353374
5.55,5.5875755870710622,15.489800564523645,23702.252071952222,29269.410742318727,17.931811129188816,1488.5930713850833,1012.7904280999353
5.85,5.8892280550664751,15.480761657382736,23832.685010582543,29437.051126032882,18.043946529785554,1488.6974772313786,1012.879340272081
6.1499999999999995,6.1908443792976975,15.467139188099743,24061.843680471513,29730.102205430216,18.24026223064056,1488.8838196486393,1013.0335634063648
6.4499999999999993,6.4924232070098871,15.457007180017111,24205.275534619788,29914.812317822008,18.364036662009568,1488.9980796883388,1013.1316075112992
6.7499999999999991,6.7939704816743642,15.451176792300238,24377.859180996802,30132.447451611664,18.51020099114335,1489.1522772640121,1013.245961640121
7.0499999999999989,7.0954812215712169,15.442896531908255,24575.112346594349,30382.483024188572,18.678234138400903,1489.32364733373,1013.3775349572672
7.35,7.3969556274755286,15.435159970775008,24743.546637433912,30596.573199311693,18.822206322078152,1489.469096398082,1013.4905945432619
7.6499999999999995,7.6983980408297921,15.416407469824167,24885.468544142946,30786.34408899779,18.949501276826112,1489.5591976994717,1013.5930330449733
7.9499999999999993,7.9998031103211122,15.402230869969619,25104.097782570308,31067.71240351212,19.138905052740419,1489.7359270431577,1013.742139087556
8.25,8.301176021377076,15.404475184941914,25209.640433187771,31196.594334905494,19.225999549757542,1489.8486189971363,1013.8097387770257
8.5499999999999989,8.6025201340004109,15.415559511651543,25415.020701475471,31442.124034121665,19.392352682497837,1490.0816435928396,1013.9362957364867
8.85,8.9038203776591125,15.436996256340274,25695.890854554214,31772.749256227526,19.616885457335432,1490.4155700254732,1014.1053672283931
9.1499999999999986,9.2050710654592649,15.452090740203861,25964.507812499931,32092.912056452438,19.834397412454,1490.7205420973148,1014.2702935874448
9.45,9.5062691624307742,15.463767950652004,26268.320743330725,32459.064088354946,20.083303961977769,1491.0504462610531,1014.4599219500611
9.75,9.8074228361508258,15.465990217365246,26439.428517568758,32668.703243820237,20.225779572561947,1491.2268034195743,1014.5699253758077
10.049999999999999,10.108523045339039,15.451475929191989,26813.400497262777,33142.672648333166,20.547672437439026,1491.5552807662759,1014.8206145959806
10.35,10.40950496035167,15.412704311674037,27622.276908065858,34175.239418568926,21.250668810593226,1492.2440730972071,1015.3680337076853
10.649999999999999,10.710354937986796,15.379545212177812,28117.69693678835,34816.757827560315,21.688334804675936,1492.645631552311,1015.7112472236039
10.95,11.011086687517379,15.327747513686148,28765.338881749125,35664.450229940252,22.267828597856969,1493.1503808152829,1016.1669516100517
11.25,11.311644860520401,15.289129494227165,29821.949242147035,37009.920065932522,23.193046022143303,1494.0976664958894,1016.8852229405658
11.549999999999999,11.61201880591975,15.250371456932037,30584.210021186627,37992.456857089855,23.870903826719644,1494.7595905725202,1017.4141487038329
11.85,11.912292592074248,15.216977786581772,30775.300149786694,38261.5773779684,24.055796229408053,1494.8697161637285,1017.5640433787045
12.149999999999999,12.212484351050486,15.181030727630056,31350.268704826281,39011.279871509869,24.574620980197238,1495.3576832062618,1017.9706618829671
12.45,12.512571780866537,15.077554936007484,31694.653376686503,39541.650466569,24.938373678300881,1495.4472469091825,1018.2720729163492
12.75,12.81256979834391,14.952879526971231,32020.848237118953,40073.267078912853,25.302265220668872,1495.467817425432,1018.5779383739625
13.049999999999999,13.112481109716542,14.766768521273605,32246.358200854818,40544.353237558549,25.620770169767873,1495.2345856257468,1018.8613188227478
13.35,13.412283756839544,14.61764363635349,32760.973336510619,41346.443565927868,26.172940084457309,1495.3927147586403,1019.3168635217958
13.649999999999999,13.711976728394243,14.480889027661327,33041.35301498523,41844.742898058365,26.513721848434958,1495.3452950688236,1019.607537428632
13.95,14.011569357384007,14.313026101553295,33434.06210355855,42522.880351657208,26.97895674251312,1495.3399023267918,1020.0001825904078
14.249999999999998,14.311057248250249,14.112963648617619,33683.557424890867,43059.326477401,27.342804681588728,1495.1088884479043,1020.3212004172076
14.549999999999999,14.610442882506137,13.852153832063369,33942.799905068561,43682.005445289775,27.763022673499485,1494.740080124941,1020.6974714261664
14.85,14.909742851256308,13.712808442505793,34088.373450248168,44027.254572442616,27.996179840282359,1494.5540613352991,1020.905720113539
15.149999999999999,15.208986011872039,13.5698162587499,34187.778281277511,44319.342944136682,28.191487923833996,1494.3104283384305,1021.0854308572845
15.45,15.508182027999267,13.457663165932903,34266.490572829091,44550.9265929391,28.346283236182384,1494.1214928659474,1021.2278601240619
15.749999999999998,15.807337425768564,13.33215343127738,34319.798220593155,44766.332110877025,28.488530965629611,1493.8721608782764,1021.3631167893553
16.05,16.106452143261556,13.241029882677211,34420.318300222643,45004.434250101993,28.649320464898857,1493.7596457983962,1021.5060464053897
16.35,16.405531184131409,13.14977965821172,34461.429044267934,45165.960790615114,28.755999315069705,1493.5825014294792,1021.6071903990857
16.650000000000002,16.704584244972921,13.07606288426592,34487.036251799131,45287.030274931763,28.835444093593754,1493.4320254086276,1021.6839265153031
16.95,17.003619000006616,13.028876433537914,34502.121002475,45363.05596981477,28.885186695106743,1493.3359933987013,1021.7326595551492
17.25,17.30263601936905,12.97671275327278,34545.298654847706,45482.212848807772,28.964946004166915,1493.2584019839787,1021.8055177646037
17.55,17.601623699177914,12.869977367997203,34605.683228369584,45690.129270599755,29.102828864963357,1493.0640823445585,1021.9335850211259
17.85,17.900574012180318,12.755217730976636,34656.259957816466,45895.987416571566,29.238450710397252,1492.8390948051688,1022.0613601339117
18.150000000000002,18.199488515972636,12.669801453809658,34723.84895026376,46089.769006138515,29.367925915373736,1492.7061768053293,1022.1788378849631
18.45,18.498370525317867,12.558238871294464,34745.519748776016,46255.523146123618,29.475219753072729,1492.4571670678963,1022.2839971746247
18.75,18.797227654108415,12.487858174211592,34757.062056163209,46357.759217187107,29.541135261485817,1492.2993743192794,1022.3494294139741
19.05,19.096070217006744,12.448092356388305,34759.5220653066,46410.270694839463,29.574587670647926,1492.2077231734654,1022.3840415589077
19.35,19.394901766693206,12.386056888398677,34746.65762800278,46470.0753702446,29.611164827253194,1492.0432199359382,1022.4251750884213
19.650000000000002,19.693715834469476,12.301210860052681,34760.456545628214,46594.273676587989,29.691118181729149,1491.8515227270025,1022.5040624059365
19.95,19.992497721486057,12.160451014733729,34798.679436236111,46822.197371122864,29.839087146996725,1491.5474246794934,1022.6458229507045
20.25,20.291241731974498,12.048824410002613,34835.466975564945,47012.91812940751,29.963266172040083,1491.3145272925012,1022.7637445925051
20.55,20.589960728535292,12.000188757242867,34853.533830767628,47099.129763148805,30.019455074938122,1491.2180800953165,1022.8174834872692
20.85,20.8886653554506,11.952279587779946,34860.564352398695,47169.707446042143,30.064626042334957,1491.1108628866973,1022.8625386017218
21.150000000000002,21.187358626928734,11.913167637538507,34860.976170130118,47220.244700265939,30.096449619241387,1491.0180966354842,1022.8956422999492
21.45,21.486042068651194,11.870308265540498,34859.303601271138,47272.867031940616,30.129358104423119,1490.9135011923015,1022.9302536567582
21.75,21.784707904047483,11.777525967708577,34872.866391792457,47410.565928784265,30.217459137470581,1490.7010159442634,1023.0166353850847
22.05,22.083345518216024,11.650645719842359,34877.133170074878,47580.516639018839,30.324796512800276,1490.3919728502956,1023.1239865204655
22.35,22.381957993588053,11.586143895847268,34892.576916447928,47685.507682607174,30.392362628564566,1490.2524225023299,1023.1892759552785
22.650000000000002,22.680553489872967,11.547303302971306,34917.291187930488,47769.996733372805,30.448013227580162,1490.188142592345,1023.2407344597227
22.95,22.97913457780103,11.503406882927688,34931.391359581496,47846.755059893585,30.497650038253589,1490.0988695052342,1023.2884173123854
23.25,23.277702562048944,11.456098120649941,34934.845192874374,47913.582354945065,30.539876219885475,1489.9886309840442,1023.3309419954062
23.55,23.576257134218579,11.391466987839582,34929.07512112573,47990.748947819942,30.587556252511739,1489.8239709380916,1023.3807475306535
23.85,23.87480115670791,11.351198781495047,34914.047835856632,48023.241332043763,30.606161161308922,1489.7097696281205,1023.4036546796372
24.150000000000002,24.173338230015212,11.2800792567134,34868.509845003835,48054.621929404464,30.620661744068677,1489.4819424037332,1023.4287801930592
24.45,24.47186144677676,11.160432414001662,34830.007842482693,48160.386252732118,30.682427112556677,1489.1392393266137,1023.499053486517
24.75,24.770365307675451,11.04699620963245,34788.335264014284,48254.13893255018,30.736165331278,1488.8077557603583,1023.5618976288716
25.05,25.068851808833472,10.962332458588545,34769.449213385844,48341.482373847233,30.788388812796985,1488.5755297091832,1023.6184976855288
25.35,25.36732606428431,10.901336847755363,34738.329130118625,48380.272408004428,30.808850102844385,1488.3885908955383,1023.6462764713158
25.650000000000002,25.665787227557328,10.82680661317211,34737.80212625338,48480.182034255951,30.870906340345815,1488.2033324972883,1023.7086927230142
25.95,25.964230687513762,10.751018381432072,34731.865140119953,48574.651454066785,30.928880301800056,1488.0082717192108,1023.7681121981259
26.25,26.262658841630877,10.642465445148634,34673.097986992143,48640.15094628025,30.96248066611296,1487.666321728045,1023.8140925593608
26.55,26.561078217269809,10.529602451176402,34569.224531687491,48648.48203577759,30.955021796693213,1487.2583128263877,1023.8287330802539
26.85,26.859490963372469,10.430535027182753,34501.80808491075,48689.369294650118,30.972019517361947,1486.9283066495541,1023.859972229585
27.150000000000002,27.15788989121117,10.307636037934175,34451.120838236675,48787.068045596046,31.026075735648011,1486.5564875741918,1023.9239481790012
27.45,27.456273961438178,10.21825552260186,34403.33049989368,48843.036075161093,31.054554583137964,1486.2735199877816,1023.9623266780917
27.75,27.754648441341342,10.172826233344839,34388.908281398326,48885.619900508114,31.07888975049136,1486.1438244791402,1023.9901598518707
28.05,28.053019930331079,10.119975029942909,34322.147384982876,48864.139788994995,31.057090253235248,1485.9311209331452,1023.9832440578848
28.35,28.351386862934564,10.040476336799772,34285.232648690413,48922.326738868847,31.088101764890933,1485.6856419011701,1024.0218241980258
28.65,28.649747680561141,9.9915351537728458,34236.452345693717,48921.049326985994,31.080942146815751,1485.5042617605943,1024.0256066400741
28.95,28.948104411539916,9.9552241236751815,34227.691519429085,48959.336376056395,31.103227472257668,1485.4043561870822,1024.0502658450189
29.25,29.246454517717698,9.939681440019509,34236.55899229792,48993.805297096609,31.125429598810179,1485.379772320259,1024.0714726405724
29.55,29.544800014021131,9.9365236787508557,34245.364914897029,49010.83638113342,31.136907119663388,1485.3871715006528,1024.0823010702732
29.85,29.843140674615491,9.9372980122663783,34273.510595859858,49050.030405652054,31.164505236377664,1485.4284633347261,1024.1050596397195
30.15,30.141468734858698,9.9368110634989737,34352.906903658775,49164.342505704182,31.244909740743957,1485.5293662058841,1024.1692005038121
30.45,30.439782568796591,9.9166677689427569,34372.95248816513,49221.410123704241,31.282458245580191,1485.5067210718462,1024.2031278476147
30.75,30.73808713668441,9.880328377634747,34370.841828999044,49269.664919550487,31.311707912410611,1485.415039016651,1024.2332168893295
31.05,31.036383657782483,9.8462353259883777,34365.347105223627,49309.985402632425,31.335627209648994,1485.3249556534342,1024.258775095085
31.35,31.334674256859653,9.8165394622230373,34351.774989859114,49332.552172699114,31.347575783381089,1485.2362399849462,1024.2742748533256
31.65,31.632958835438327,9.7795721813565741,34344.047418487586,49373.87849310226,31.371789524304688,1485.1358643724766,1024.3005114471855
31.950000000000003,31.93123536640681,9.75300994241277,34351.389063864539,49422.178281516142,31.402253327693352,1485.0809757238176,1024.3299354238238
32.25,32.229502701634864,9.7254253853715724,34363.545422670242,49478.940921982517,31.438535940126421,1485.0293968268913,1024.3640612156519
32.55,32.527758202621385,9.6941039637205826,34388.613068878665,49559.736583539721,31.491257031998998,1484.9841496914644,1024.4116138579852
32.85,32.826000004250787,9.6657149840191785,34415.956998876209,49639.762247427883,31.543806126421462,1484.949363732266,1024.458558613612
33.15,33.124226919500884,9.63177177379652,34448.343816625,49735.173876794965,31.606452188471188,1484.9065334958068,1024.5142758961206
33.45,33.422441625057708,9.60874314620821,34458.127614006313,49782.402481989011,31.636555961646874,1484.8639065473997,1024.542837328413
33.75,33.720647471790024,9.5894522888461715,34477.065352138219,49837.541606947925,31.672730809799511,1484.8423405776218,1024.5755368684577
34.05,34.0188464226338,9.5816141892619378,34486.053892105258,49861.83366595659,31.688682403483615,1484.8380275588156,1024.5906122991705
34.35,34.317040402304926,9.5663096543402872,34492.594476668855,49893.3713514567,31.708737327691,1484.8113698254253,1024.6100876275398
34.65,34.615229282167135,9.5497308146568578,34493.352044848391,49918.409248814547,31.724030277256876,1484.7742163093378,1024.6260481082654
34.95,34.913411822653053,9.5161838924049178,34491.090363389972,49963.649618548261,31.751265321494525,1484.6894055308194,1024.6540440150225
35.25,35.211580439951156,9.4423092931674368,34495.95778220761,50077.881666678506,31.821619058624098,1484.5091089046748,1024.7221322276735
