% Device,CC2240001
% File name,CC2240001_20230928_081103
% Cast time (UTC),2023-09-28 08:11:03
% Cast time (local),2023-09-28 10:11:03
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,59.8640132
% Start longitude,10.6999933
% Start altitude,45.027999877929688
% Start GPS horizontal error(Meter),2.7460000514984131
% Start GPS vertical error(Meter),3.7269999980926514
% Start GPS number of satellites,13
% End latitude,59.8637908
% End longitude,10.6991571
% End altitude,44.912998199462891
% End GPS horizontal error(Meter),9.1569995880126953
% End GPS vertical error(Meter),17.059000015258789
% End GPS number of satellites,12
% Cast duration (Seconds),240.2
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2022-10-07
% Temperature calibration date,2022-10-07
% Pressure calibration date,2022-10-04
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
12.75,12.811876132819046,15.057389368480756,31621.239884344715,39469.921009413,24.887283780661296,1495.3274632835075,1018.2382813400002
13.049999999999999,13.111830149864902,14.885259319457607,32440.458179044806,40667.227357374948,25.713211498589615,1495.7287881591892,1018.9085186548379
13.35,13.411648965588142,14.734106054939044,32648.058932430249,41083.167804617085,25.995450635983961,1495.5677708320823,1019.1571167611701
13.649999999999999,13.711358520815605,14.515262806028023,33142.962280975815,41936.912382017465,26.580425299341844,1495.5358407527222,1019.6519824253571
13.95,14.01093482134541,14.300240428544083,33513.726177377263,42638.067619856054,27.059041252298339,1495.3911621117118,1020.0643519875677
14.249999999999998,14.310411235855206,14.144340048186807,33733.764879335686,43088.943175193795,27.365702794875535,1495.239418804344,1020.3326403011545
14.549999999999999,14.609824130986175,13.997500642730778,33812.130586935637,43351.663606214075,27.540555655270865,1494.9625006616548,1020.4975809434707
14.85,14.909170433972857,13.794051805374362,34006.585569029659,43829.638806017334,27.862782664116221,1494.6684965281604,1020.7870562660299
15.149999999999999,15.208449240215018,13.650629059095071,34094.392465461387,44105.870066606934,28.046973779702142,1494.4109959254847,1020.9583161280593
15.45,15.507685933050624,13.528565074086483,34126.349254621455,44287.075302441161,28.16560022707402,1494.1468336083533,1021.0747838963574
15.749999999999998,15.8068883987751,13.445957088802341,34201.775145439009,44480.327367634345,28.295528512216688,1494.0274830058422,1021.1923016053656
16.05,16.106059448098939,13.356796131595312,34241.104196421278,44634.989949298906,28.397698379098429,1493.8530800483202,1021.2896313675967
16.35,16.405199634421159,13.237056039917151,34270.125460596028,44812.714431806817,28.513672435629978,1493.5913799062546,1021.4034191235533
16.650000000000002,16.704299140846956,13.080384698764181,34329.532006242523,45075.085608781439,28.686244241284314,1493.2705981921138,1021.5678489901236
16.95,17.003350852154426,12.93273885083585,34394.794904450144,45336.556160236571,28.858646174628149,1492.9787216087191,1021.7303196023727
17.25,17.302355332517671,12.763147780372798,34432.7183936832,45590.37105955906,29.023553335956187,1492.6018879915339,1021.8909980334082
17.55,17.601321522129922,12.664054946956881,34464.06240473433,45751.927737561484,29.129053981357469,1492.3937148157536,1021.9924418339099
17.85,17.900261068813677,12.574987484248556,34477.817084645649,45878.680730231456,29.210736239340772,1492.1909854972198,1022.0735453356613
18.150000000000002,18.199177893424871,12.476599697324259,34472.390253620062,45991.886313102877,29.281932002715212,1491.94332002279,1022.1482087910384
18.45,18.498069631385317,12.355517831290252,34473.217855680719,46142.069307368532,29.377070284584708,1491.6453725798983,1022.2455118113846
18.75,18.796936864064893,12.275822106367944,34482.051868896247,46252.570594553807,29.447769773980141,1491.4599964758722,1022.3162228708794
19.05,19.095786081770989,12.19507105133474,34465.33983750215,46330.520232015217,29.49530645046239,1491.2429873916772,1022.3691476878411
19.35,19.394618776278456,12.134008969575717,34480.062402895594,46426.528349181841,29.557330602100254,1491.1108141250368,1022.4296674319306
19.650000000000002,19.693429733551213,12.066288860655122,34525.536992889523,46572.691863869681,29.654092008405197,1490.996728960507,1022.5182887884961
19.95,19.9922226087927,12.029470626920542,34532.205793136025,46628.003598883486,29.689567009647902,1490.9164329007454,1022.553806741636
20.25,20.29100193318417,11.991893173548537,34567.8879463732,46723.599390002768,29.753398978973237,1490.8672177359285,1022.6114305454388
20.55,20.589762622071554,11.918264379148635,34581.67531077579,46835.456504162546,29.825240619816931,1490.7023451234943,1022.6817654267541
20.85,20.888499017111243,11.839490369357755,34624.74616524743,46994.062374499488,29.929525856654131,1490.5579463211623,1022.7781488352866
21.150000000000002,21.187213116892284,11.791789290692865,34647.696230856891,47086.179958664907,29.989816215981271,1490.4688632303542,1022.8348191518492
21.45,21.485908374824451,11.741023938879536,34688.776482700428,47207.144444867517,30.070154043705614,1490.3929191643292,1022.9075768986276
21.75,21.784576670462314,11.63653682712801,34724.454638255178,47390.470887170479,30.189134246476858,1490.1754840734454,1023.0198912116325
22.05,22.083218041653744,11.555883201199034,34732.358020301464,47505.838976914994,30.262363871609132,1489.98602202229,1023.0924159080057
22.35,22.381840904820059,11.505033919620111,34748.521200694187,47594.149997513268,30.319446596773588,1489.8812407285318,1023.1470927550238
22.650000000000002,22.680449762399153,11.470702592385791,34765.15941615896,47661.762654686412,30.363572696592581,1489.8187005122863,1023.1887783959322
22.95,22.979043100430648,11.395351871726707,34768.392902149732,47764.880835180418,30.42849509707705,1489.6370125298861,1023.2538422082548
23.25,23.277620667753709,11.351218086016083,34776.541643620789,47834.080224396865,30.472652157446674,1489.5398118009082,1023.2972581357138
23.55,23.576187122682313,11.332139779518007,34798.117681825242,47888.891065868957,30.509262937628218,1489.5215779832824,1023.3304015125888
23.85,23.8747444093953,11.314233337305424,34816.89091922011,47938.353256452887,30.542212642887712,1489.5030578425753,1023.3604954195228
24.150000000000002,24.173288749662014,11.252486364489474,34826.443428783219,48033.179129607073,30.60254629157814,1489.3630139972843,1023.4195468730666
24.45,24.4718170917706,11.204560559650108,34840.227999732786,48115.800138397659,30.655684182376255,1489.2628242589624,1023.4705710831412
24.75,24.770329737855963,11.125986982335531,34828.601945967035,48204.360427574087,30.70964406906403,1489.055228363814,1023.5275632430355
25.05,25.068827804250862,11.055416269333117,34807.64056192727,48269.641795167481,30.747931340426643,1488.8566484603759,1023.5709419698459
25.35,25.367316881052624,10.975268130205063,34743.91819485899,48288.6160418743,30.75234582787742,1488.5829495702674,1023.5896037777075
25.650000000000002,25.665791273635637,10.836154403612198,34700.088836592891,48414.917021753885,30.825851216308347,1488.182280054089,1023.6720495236598
25.95,25.964246120642798,10.663854641608575,34580.907164194781,48481.729627522749,30.853197398053233,1487.6058656372538,1023.7240646078785
26.25,26.262693827570441,10.578690742094835,34484.566929635926,48462.38887710897,30.829531083985138,1487.2775787754349,1023.7214190635888
26.55,26.561137746516437,10.452008537292095,34385.073777668062,48495.240744256116,30.8377094353926,1486.838030994466,1023.75044082373
26.85,26.859564525786752,10.315083645480106,34352.034819148481,48636.490803760447,30.920873125906976,1486.4509634099316,1023.8394051050783
27.150000000000002,27.15796962918035,10.228434760264333,34335.342617972783,48732.427159524406,30.977907225981003,1486.2124276685911,1023.8995632484177
27.45,27.456364066549195,10.175728941724616,34294.826346699927,48747.854527074516,30.982215999719539,1486.0321371558114,1023.9129883354459
27.75,27.754753167470028,10.129795007067841,34274.545692446656,48782.729426048289,31.00102901894001,1485.8937129783483,1023.9365757726226
28.05,28.053136499582905,10.110712448151853,34273.600859362828,48807.897176644896,31.016289657417932,1485.84807219399,1023.9529692841692
28.35,28.35151803182961,10.1078577800938,34264.280681002383,48798.592177888844,31.009251665766616,1485.8341217149794,1023.9493174571753
28.65,28.649898178626529,10.107792979805515,34279.909355856653,48820.940375794809,31.02487338048887,1485.8577742025495,1023.9628669910478
28.95,28.948279723576803,10.096299069635641,34236.998081682919,48775.795438932531,30.991501602430709,1485.7805682672934,1023.9401101448052
29.25,29.246664903349952,10.052021826678852,34186.0931972858,48764.795032830363,30.978131091547851,1485.6087636466286,1023.9383084205351
29.55,29.545043938722582,9.93860309708588,34120.857614616594,48829.739299826942,31.00956547326642,1485.2399430251735,1023.9826711805029
29.85,29.843401833447693,9.8413773657550454,34144.813513405468,49000.378422131187,31.117300285860235,1485.0219032250257,1024.0838109304159
30.15,30.14174201987483,9.8127053095828529,34139.240663612218,49032.731527208758,31.136290117555529,1484.9454037212379,1024.1046210510842
30.45,30.440071118043448,9.7420701780874914,34133.409634012663,49124.029539755633,31.1913587747231,1484.759555841857,1024.1603282733104
30.75,30.738387191579029,9.7042349522372664,34134.886476342261,49179.713258801712,31.225533530892978,1484.6678431628841,1024.1944377435168
31.05,31.036692574666596,9.6489134244692565,34124.859274197748,49243.76539048781,31.263279631615834,1484.5163851816576,1024.2341251542941
31.445629121461181,31.430074619274873,9.60700002025844,34109.563560933646,49281.306586769148,31.284029356638325,1484.3946749757924,1024.2588202376726
