% Device,CC2240001
% File name,CC2240001_20230928_111127
% Cast time (UTC),2023-09-28 11:11:27
% Cast time (local),2023-09-28 13:11:27
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,59.8804336
% Start longitude,10.6464221
% Start altitude,50.966999053955078
% Start GPS horizontal error(Meter),13.713000297546387
% Start GPS vertical error(Meter),15.717000007629395
% Start GPS number of satellites,6
% End latitude,59.8801023
% End longitude,10.6468187
% End altitude,15.473999977111816
% End GPS horizontal error(Meter),53.8390007019043
% End GPS vertical error(Meter),60.131999969482422
% End GPS number of satellites,5
% Cast duration (Seconds),247.2
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2022-10-07
% Temperature calibration date,2022-10-07
% Pressure calibration date,2022-10-04
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15117949119721183,15.415719985961914,20023.4375,24771.843118166627,14.942388754929931,1484.814583308008,1010.4927613866282
0.44999999999999996,0.45346483816585631,15.417187680863773,20655.904691929743,25553.367115779856,15.457444510277753,1485.4182820617905,1010.8878822551855
0.74999999999999989,0.75566528394030408,15.422092504287628,20986.060867091095,25958.652270246865,15.725335360907145,1485.7483180031154,1011.0932789502386
1.05,1.0577993714081879,15.434595550795214,21375.4726238577,26432.158319730384,16.0391289271854,1486.1563587125816,1011.3323639435364
1.35,1.3598996444510543,15.452573344986623,21367.94970627868,26411.112989091038,16.025623185323784,1486.2051798998014,1011.3200064175894
1.65,1.6619774147484234,15.469871038862721,21640.308559235156,26736.320136101043,16.24173661201182,1486.5163190372407,1011.4834344831436
1.9500000000000002,1.9640011593910252,15.485102658780685,21967.171640077013,27129.944346717151,16.503588311691761,1486.8732259690692,1011.6822325202127
2.25,2.26595108211934,15.495755505983322,22444.825983465013,27712.566049235393,16.891681200449678,1487.3603480617067,1011.9784727258566
2.55,2.5678680137771761,15.496210894113469,22324.313443822048,27563.459581680407,16.792281732771226,1487.252280426821,1011.9037049897722
2.85,2.8697783553095655,15.497891780365881,22513.178000005882,27795.493802618985,16.946901692436452,1487.4408507945825,1012.0230385198064
3.15,3.1716539874272525,15.500781032090728,22694.027857812831,28016.778046615022,17.094535130902734,1487.6253441234594,1012.1367974675767
3.4499999999999997,3.47350150285197,15.498935058450261,22809.626356164641,28160.773021864097,17.190542969218573,1487.7347798717594,1012.2119665247536
3.75,3.7753349067811097,15.496019131076746,22836.598051801058,28196.102409330648,17.213984520834561,1487.7571123756013,1012.2318224823187
4.05,4.0771377069519854,15.491954243286022,23125.437154678875,28555.595286578824,17.454066394143535,1488.0252042019392,1012.417652269446
4.35,4.3789044111545614,15.488675673065295,23210.341561522138,28662.757148368026,17.525591514364898,1488.101737754228,1012.4743703045332
4.6499999999999995,4.6806599147899686,15.488970626991307,23238.284521471305,28697.055224688629,17.548487936744966,1488.134012984106,1012.4931950487716
4.9499999999999993,4.9824105679965225,15.487273386845601,23257.093833232862,28721.486886777042,17.564721612866247,1488.1520612622483,1012.5073044442405
5.2499999999999991,5.2841504754851023,15.4881785735787,23348.088126924522,28833.2161997536,17.639482762337611,1488.2460860606841,1012.5656962475567
5.55,5.5858734280456268,15.483900602711698,23430.554688158529,28938.114088973311,17.709538438320624,1488.3176484908611,1012.6214848481735
5.85,5.8875579115435768,15.477542541911459,23743.233270123357,29328.896690725505,17.971259816500076,1488.6031697376932,1012.8243392722467
6.1499999999999995,6.1891881838347036,15.463979713459871,23984.09674839427,29636.3542565936,18.1771692381883,1488.8007542088913,1012.9858894372537
6.4499999999999993,6.4907587043413368,15.456853680797293,24353.672244657173,30098.327018712975,18.487494171714552,1489.1398172862953,1013.2261236149282
6.7499999999999991,6.7922518738225826,15.441358983297254,24777.405011967476,30633.744308890349,18.847625075820389,1489.5088558722221,1013.5061282767985
7.0499999999999989,7.0936853138230376,15.420306592633583,24947.813588562891,30860.495245611914,18.999821252262354,1489.6201168197913,1013.6280765964497
7.35,7.39508117291321,15.412263663323271,25143.817053451268,31109.142094743507,19.167389071342878,1489.7918001515009,1013.7592764273794
7.6499999999999995,7.6964465986513568,15.406695764704168,25252.307110457514,31247.676446382146,19.260748390208732,1489.8860840997006,1013.8331909443842
7.9499999999999993,7.9977902897010367,15.403903899036646,25361.295332618916,31384.709007318976,19.353239095912322,1489.9884776692209,1013.905903054973
8.25,8.2991182797855227,15.405358490746263,25412.556003665512,31447.01216979124,19.395365604679025,1490.0467420742245,1013.9392308666118
8.5499999999999989,8.6004312442456712,15.410407651000625,25521.375549660544,31577.725929013977,19.483932168417585,1490.170316239102,1014.0074125431539
8.85,8.9017221576787424,15.417938289854646,25651.789234354503,31733.173832858993,19.589387411272096,1490.3214748377425,1014.0880389992375
9.1499999999999986,9.2029831483112119,15.425729858333565,25845.623346055268,31966.798665883976,19.747910676301494,1490.534631363357,1014.2092424175972
9.45,9.5041985834780824,15.428585382633706,26135.626052742231,32323.201276254542,19.989733009000226,1490.8276196716386,1014.3951910338976
9.75,9.805356341998543,15.428664991468095,26449.127250327485,32710.85905991356,20.253035759026709,1491.1362875297159,1014.5981417136424
10.049999999999999,10.106418524634805,15.41854509839755,27122.447331026091,33551.983705743776,20.825370559120557,1491.7678858407203,1015.0397808563585
10.35,10.407362252896846,15.424575078823136,27678.763664756982,34235.070635605531,21.292057412338067,1492.3304738200632,1015.3973791782316
10.649999999999999,10.708233624676701,15.397067338252901,27852.84548148216,34473.845896119878,21.454217112432769,1492.432741104388,1015.5284111911847
10.95,11.009023173768576,15.363753254169495,28467.939537406124,35264.237394060285,21.994483342638098,1492.952260842173,1015.9503094151099
11.25,11.309697856252111,15.324704807463775,28971.457606088676,35922.715050757535,22.445211966822065,1493.3501245738114,1016.3048562471206
11.549999999999999,11.610205093606542,15.283994772539717,30116.110675347249,37379.74702533277,23.448314448739868,1494.3806945866463,1017.0833214550377
11.85,11.910554165648643,15.224355079367509,30497.916780478976,37909.764768512643,23.812274195671982,1494.6122689143256,1017.3757791293429
12.149999999999999,12.210813061647665,15.154330668336662,30907.089880052139,38485.375506985663,24.207922501333563,1494.8468945251286,1017.6947203128649
12.45,12.510998943598411,15.060299354518788,31075.037405312578,38785.328499807278,24.411407068051698,1494.7811487227946,1017.8711202166991
12.75,12.81108755878811,14.944581998535854,31679.432824930547,39654.229985548147,25.009725857837939,1495.1017550829881,1018.3549884552607
13.049999999999999,13.111033417234154,14.817283693658602,32268.441401633263,40520.646322707864,25.607031233245426,1495.3837719478925,1018.8406334359967
13.35,13.410854169658141,14.672186607662473,32654.138362688107,41154.951560422851,26.042106889058392,1495.419346405841,1019.2053849742571
13.649999999999999,13.710572473289229,14.507845810022364,32967.487434137547,41722.7094494916,26.429831066743787,1495.3362072539944,1019.5376486651419
13.95,14.010190893785865,14.356085500854425,33312.8835137399,42322.404641864945,26.840938680391616,1495.3208480772278,1019.8854293037485
14.249999999999998,14.309734599200583,14.255006118294187,33437.848983097676,42590.553778457419,27.022679893818065,1495.2045050811214,1020.0466825214704
14.549999999999999,14.609221139452314,14.19186991055606,33699.8474894165,42993.416193621924,27.301560007613695,1495.3265171482342,1020.2752065523165
14.85,14.9086548309429,14.119591694167358,33811.183845466861,43215.154327017211,27.452625677790653,1495.2690282074491,1020.4071613694938
15.149999999999999,15.20804400555574,13.950561253110603,33875.141318248752,43484.792296213025,27.630820187581193,1494.9222415184431,1020.5790341963482
15.45,15.507375427869066,13.822846634978511,34054.428760791321,43858.747763886335,27.885105290271049,1494.8004217415103,1020.8013422904784
15.749999999999998,15.806636617836183,13.631740409237953,34212.874205277927,44280.782903967549,28.168642897499826,1494.5005773449525,1021.0585137208839
16.05,16.105833125636718,13.459466729747074,34286.4487243237,44574.784363565181,28.363029338350447,1494.1571227994327,1021.2431370367115
16.35,16.404985036044245,13.340524997741108,34325.61820022171,44764.147337893854,28.487420271538255,1493.9089016296784,1021.3633575355863
16.650000000000002,16.704097725621295,13.251174074440186,34435.21422752949,45011.970299938374,28.655216955156032,1493.8106640401049,1021.5113635594681
16.95,17.003174790221092,13.171678254623004,34481.464532914753,45166.293584090286,28.757757152255451,1493.6683899224829,1021.6070794466535
17.25,17.302227281281159,13.113109893438208,34517.675741998384,45283.205488226457,28.835502815858749,1493.5672303838157,1021.6796355965925
17.55,17.60126068527817,13.051510413683936,34530.422895564319,45373.261823460525,28.894008004689265,1493.4329076695394,1021.7378880331835
17.85,17.900273830974619,12.963906346939902,34545.900349045973,45498.3478693448,28.975069694081441,1493.2368317721371,1021.8184679469583
18.150000000000002,18.199245143138707,12.78943939435503,34640.3310173503,45833.348645183731,29.196996769741961,1492.9114906763305,1022.0242386480154
18.45,18.498154040374438,12.589092541629624,34726.330486590923,46192.030903821083,29.433057737910815,1492.5126757986955,1022.2456334975148
18.75,18.7970090306725,12.462719435212012,34789.913238440466,46432.711990657946,29.591871280706268,1492.2734448163487,1022.3933562253797
19.05,19.095830221152863,12.387367734947517,34821.017220470771,46567.890881392712,29.680538992281427,1492.1251842618535,1022.4772851992472
19.35,19.394630155510207,12.33264922080313,34844.282615587006,46667.305083951142,29.745735248714116,1492.0196160421897,1022.5392118679715
19.650000000000002,19.693414783763014,12.256926255948706,34819.083057575452,46728.335582992418,29.7818147725048,1491.8069326626594,1022.5824345830896
19.95,19.992182944179884,12.165388547777853,34812.869948677471,46835.067934139704,29.848648262431407,1491.5758454659981,1022.6523271656434
20.25,20.290934507041079,12.111270693789688,34812.1987309182,46902.461274040637,29.891093554106732,1491.4444544402102,1022.696447554732
20.55,20.58966964033241,12.037890261607707,34823.853817235504,47011.119655123548,29.960836474361408,1491.2787355288533,1022.7652053975386
20.85,20.888379789933857,11.966521698618969,34883.296861490744,47182.281776315926,30.0748960868561,1491.1724822284136,1022.8679187269144
21.150000000000002,21.187063692141457,11.89501365987414,34908.169051313431,47307.434783902056,30.1563396757992,1491.0265556562169,1022.945355839291
21.45,21.485732756551069,11.831968052764498,34871.0103258771,47337.967762029191,30.171625778533038,1490.830725530406,1022.9699402113964
21.75,21.784389999131488,11.738394733155584,34843.926543922033,47421.678052356714,30.221418364225684,1490.5694672676132,1023.0267297509864
22.05,22.083027930056314,11.66135010245646,34860.219499562125,47543.5566368113,30.29974287724227,1490.3993709410431,1023.1026362756049
22.35,22.381647757832379,11.591767862877882,34847.848361254728,47617.060334228416,30.344533873028986,1490.2148385615885,1023.1511588823803
22.650000000000002,22.680252804501531,11.528207871992724,34848.090021237767,47700.245989835224,30.396718450504295,1490.0598868657949,1023.2043159368457
22.95,22.97884630416635,11.501668355583078,34852.723704265023,47741.274953168213,30.422871829752385,1490.003204950242,1023.2306818307383
23.25,23.2774261221918,11.449091581833685,34884.139598118389,47853.235957607147,30.496463098385203,1489.9120342583797,1023.2984791868049
23.55,23.575986638883371,11.386773598468805,34900.96108607886,47958.306871631416,30.564115615387482,1489.7793807002663,1023.3633746256223
23.85,23.874528021831981,11.309796992805635,34904.053357968733,48064.236444071234,30.630753869665678,1489.5937030346856,1023.4300404481203
24.150000000000002,24.173049749485003,11.199799365641688,34873.590796779943,48168.210056268312,30.692348087418811,1489.2851409636492,1023.4985290056623
24.45,24.471553540202795,11.096968108681251,34832.882524347304,48249.041885556675,30.738178705367083,1488.9820353712794,1023.5534275639866
24.75,24.770040318074646,10.996982764648557,34804.717576761854,48343.937329856453,30.794104127162637,1488.7003280328088,1023.6155942897552
25.05,25.068516378262107,10.93053546563111,34746.693637127813,48352.596457078012,30.7926896159677,1488.4678782962417,1023.6273244309642
25.35,25.36697942490391,10.827386353972511,34735.587994672336,48476.3075535105,30.868356527712983,1488.1973883805808,1023.7052498004989
25.650000000000002,25.665423760221149,10.749655674311335,34716.381726776985,48554.847692873263,30.914853248322785,1487.9815589695982,1023.7560719179481
25.95,25.963854168502387,10.67568798509226,34693.736229310744,48623.780211061596,30.954898553339095,1487.7709173844005,1023.8011887655802
26.25,26.262271065969262,10.588773356492727,34660.817522675286,48696.280109850784,30.995856097953137,1487.51463244089,1023.8491642328046
26.55,26.560681300165289,10.484701509672863,34545.08763069527,48676.029614168423,30.969164885309262,1487.1143995252262,1023.8472989738064
26.85,26.859084806951284,10.388056536391083,34502.416998782166,48748.674518621592,31.008797928538936,1486.8201283260671,1023.895718916123
27.150000000000002,27.157477784915123,10.304148766415889,34442.248802630813,48779.321986365263,31.020187777914739,1486.5367886059864,1023.919941954096
27.45,27.455863535864584,10.238322143910381,34403.430189760955,48815.363639137242,31.037486658004724,1486.3252742516693,1023.9457067532575
27.75,27.754239466446013,10.176940732009559,34390.1880850897,48881.721050000313,31.076646216899825,1486.1559761090532,1023.9877324085676
28.05,28.052604414666625,10.131281317469714,34383.058141471032,48935.104061196573,31.108536825305283,1486.0344679877487,1024.0214768899316
28.35,28.350954602137442,10.072157193420647,34405.21307029578,49049.1829181668,31.181519576537312,1485.9139146704283,1024.0894477997094
28.65,28.649290793998127,10.033576117820406,34398.8054910495,49094.053908975591,31.208207256908047,1485.8114141210681,1024.1179457359926
28.95,28.947621048120872,9.99157969962787,34368.568476305678,49109.769795090418,31.213873875259075,1485.6708636853025,1024.1306024193866
29.25,29.245945917536311,9.9312784179182643,34334.189762079084,49145.338099717388,31.231185092458269,1485.4777860670422,1024.1553054202964
29.55,29.544262832820131,9.8935352181164262,34330.912111696896,49193.800366023934,31.260413822792113,1485.380993311526,1024.1856058459007
29.85,29.842572001557862,9.8739316384619329,34337.990866335153,49231.602594048076,31.284429209847559,1485.3437929061445,1024.2088860168315
30.15,30.140874233891829,9.8535304285227987,34346.051450954757,49271.983395471558,31.310152575728246,1485.3057419480381,1024.2336261466533
30.45,30.439170562748892,9.83869193786986,34349.175109970689,49297.452342969482,31.326071434605552,1485.2759978486149,1024.2498148848113
30.75,30.737461174279961,9.8286372796558936,34366.592583508325,49336.688523817931,31.352311838867198,1485.2762303879263,1024.2732785413386
31.05,31.035746040807108,9.8086730479143185,34364.480226565516,49361.950941454495,31.367413374452852,1485.2267882080096,1024.2896586121428
31.35,31.334024932257726,9.7816854629530177,34365.844497575556,49402.212745238605,31.392169830795108,1485.1634588108493,1024.3147042870742
31.65,31.632298172948929,9.7668405961982785,34366.341584982059,49424.021561424233,31.405485754132766,1485.1304515727229,1024.3288580977594
31.950000000000003,31.930567714143095,9.75316018655596,34364.900912759775,49441.404361917019,31.415828671879876,1485.0980574413804,1024.3405029785768
32.25,32.228833347692259,9.7334260302366342,34361.989880750465,49465.304474769029,31.42997018380764,1485.0481754478724,1024.3560872295868
32.55,32.527093188702551,9.7149810669984564,34371.810826965069,49505.7317770517,31.455926288836608,1485.0173675865442,1024.3806802333695
32.85,32.825345178752251,9.6950511584289831,34386.50233122518,49555.34173188726,31.488154764483788,1484.988757593153,1024.4104059888271
33.15,33.123588047226356,9.6806149367674585,34411.548456548153,49612.079427210425,31.526128880657495,1484.9872095186286,1024.443730666788
33.45,33.421819886671088,9.6501981493994542,34431.5109321319,49684.435834501368,31.572993568413136,1484.9380630843582,1024.4865652446179
33.75,33.720039667192474,9.6149273938808779,34443.178689552806,49751.915261335438,31.61575223623958,1484.8660944409992,1024.5269713521032
34.05,34.018248646914131,9.58320118307325,34450.75964241162,49808.5175227699,31.651290935284411,1484.7982202332753,1024.5611674747615
34.35,34.316448218542391,9.5614468291123345,34464.713511057183,49860.056035076537,31.684583027985489,1484.7640794018714,1024.5920086631461
34.65,34.614635547945149,9.515087633161702,34481.031731771873,49950.665196403694,31.74208787963455,1484.6692535243674,1024.645686963823
34.95,34.9128115467809,9.4803496450524882,34473.20367568951,49989.637620504807,31.764716890853141,1484.5743569689566,1024.6702672950748
35.25,35.210978681945775,9.4304137758145714,34464.352671146444,50049.286214729887,31.799818124755117,1484.4387677186321,1024.7069971552787
35.55,35.509135182210358,9.3985683741099564,34474.765126403785,50110.755702773924,31.838652758258473,1484.3740908505833,1024.7437557744329
35.85,35.80728021109455,9.3762554861766763,34502.434865073214,50183.526939033945,31.886758868639443,1484.3557571953304,1024.7862413269902
36.15,36.105412172114605,9.343908547407386,34525.890847384268,50264.941160854883,31.939555685161793,1484.3062083482935,1024.8339817212814
36.45,36.403531500483766,9.3079690017410375,34535.171597338463,50331.122188529873,31.981083022107605,1484.2295829487523,1024.8734822892225
36.75,36.701639174866472,9.2702576233695329,34544.388306389505,50399.954219826228,32.024203311842591,1484.1482907817376,1024.914501120973
37.05,36.999734077286654,9.2236791881000624,34551.743695540667,50479.294621769761,32.073448066978514,1484.0416826251021,1024.96169609754
37.35,37.297809369185607,9.15170060748234,34582.528527608709,50630.756173869682,32.169882139933655,1483.8988825409922,1025.0497564126047
37.65,37.595860265230378,9.0764776765672845,34599.73891814021,50767.774836559394,32.255546693240717,1483.7305527392578,1025.1298821122682
37.95,37.893892608073095,9.0411997737246,34619.620809358283,50849.589672923561,32.307993123774537,1483.6691516682411,1025.1777730610888
38.25,38.1919077288502,8.9640501320276016,34623.111909175757,50970.234372205618,32.381641316081492,1483.4783868285322,1025.2487593538267
38.55,38.489905708687218,8.9189090587982083,34631.556423234608,51050.516340606693,32.4314537955542,1483.3768721082847,1025.2961031150269
38.85,38.787891931492247,8.8894822529215478,34640.264675284518,51107.692376000006,32.467269594568684,1483.3164458407157,1025.3300528796424
39.15,39.085869730503333,8.860959367539893,34638.192354087492,51147.683056039874,32.491078675247785,1483.2445707897705,1025.3544634947903
39.45,39.383840705535079,8.832473574808926,34634.338441617016,51185.052084700576,32.513025997303465,1483.1704855232108,1025.377406202238
39.75,39.681805689627872,8.81250820149124,34634.34717433984,51215.288389656278,32.531210377976876,1483.1234417470948,1025.3960853845758
40.05,39.979764372714243,8.79308953830894,34642.762256606715,51257.169335367456,32.55768168956287,1483.0885970370568,1025.4211641711997
40.35,40.277714598121833,8.76001504498665,34646.892057312172,51313.502098775309,32.592263366827993,1483.0128093175085,1025.4546903356174
40.65,40.575656944136874,8.7411515967858087,34650.984563816266,51348.254170312794,32.613767403855995,1482.9738592117765,1025.475791116266
40.95,40.873594508884537,8.7328039566125319,34655.429810717513,51367.549900820086,32.625967934391177,1482.9626638357754,1025.4879928354553
41.25,41.171527341924836,8.7166769147440935,34662.007661327421,51401.874136311963,32.647576951067457,1482.9340198792261,1025.5087537904794
41.55,41.4694541276631,8.6982669141206657,34666.738278995268,51436.975033972412,32.6693772717941,1482.897074456891,1025.5300135259429
41.85,41.767376733958592,8.69138192937174,34667.480561335084,51448.588000945718,32.676374951350688,1482.8849128908767,1025.537916378104
42.15,42.065296858714952,8.68488802711624,34670.674213258149,51463.246939322387,32.6855800274157,1482.8769258335346,1025.5474874250231
42.45,42.363215554714124,8.6828445390564255,34667.748267552161,51462.025761146317,32.6842681922985,1482.8726057970055,1025.5481422704272
42.75,42.661132059663743,8.6776794698919275,34678.761320136269,51486.269045257875,32.700436686960494,1482.878151025137,1025.5629618783173
43.05,42.959045262378787,8.6670311044526862,34675.962480456772,51498.39671468782,32.707213442866049,1482.8516525691248,1025.5712673396151
43.35,43.256955006082777,8.6565715834788222,34682.61956644294,51524.290702662918,32.7237265680546,1482.8378411121987,1025.5871670678798
43.65,43.554860344306114,8.6458433294081427,34687.669090949581,51548.223581946644,32.738812204940743,1482.8212613150392,1025.6019898318796
43.95,43.85276312302468,8.647955045565233,34692.276592606693,51551.835090167086,32.741549907199015,1482.8374487580411,1025.6051797172431
44.25,44.150663144931066,8.63965861055513,34701.575656140456,51578.370722900443,32.758846078983083,1482.8326752794358,1025.6213616144121
44.55,44.448559314510256,8.6225246806321749,34694.777910448553,51594.54597773563,32.767460555057376,1482.7841684182583,1025.6320952180145
44.85,44.746451606231105,8.6052450617960723,34694.666243276362,51620.909443565986,32.783231902916334,1482.7439110759794,1025.648453767988
45.15,45.044340627171316,8.6089240959028981,34705.041045496255,51630.693304054585,32.790568911064994,1482.771635088714,1025.655007421974
45.45,45.342228551587652,8.6086251901809128,34704.87275971262,51630.902132009833,32.790532863428126,1482.7753978139504,1025.6563939534522
45.75,45.640113338981493,8.5909887229441537,34709.531100371976,51664.944111430406,32.8116583829367,1482.7403886298289,1025.6769995055574
46.05,45.937993783390574,8.5753197749990413,34703.014049993624,51679.350014462543,32.819234093314968,1482.6960215276454,1025.6866910956369
46.35,46.235870174969186,8.5541340340290155,34701.426418668023,51709.614057504026,32.837124116107013,1482.6436946857843,1025.7052995807621
46.65,46.533740864565345,8.5360372887203475,34706.095244753335,51744.478552966262,32.858734168487523,1482.6074925922274,1025.7263496254095
46.95,46.831606274444638,8.5251977540168369,34712.023731873473,51770.050674368416,32.8749264082233,1482.5917789035273,1025.7420512095337
47.25,47.129469422633868,8.5251079259261537,34710.717598156,51768.241395149947,32.873498744130131,1482.5946065392088,1025.7423159060147
47.55,47.427330232026705,8.5157008853716629,34718.816561327571,51794.85382100576,32.890647786740864,1482.5854338019105,1025.7585490542733
47.85,47.725188049758209,8.510772642126641,34717.787661715352,51800.935825143235,32.894021899735314,1482.5760519833848,1025.7633104738632
48.15,48.023043879865988,8.5032902375006412,34719.550962749221,51815.136239794148,32.902717577605173,1482.5636588923226,1025.7726285958461
48.45,48.320895785538006,8.4830391234532136,34718.2940283867,51844.597947604241,32.92015263279049,1482.5141690284024,1025.7907308642864
48.75,48.61874351491592,8.4724110743946675,34718.785111429555,51861.793036457304,32.930455763177477,1482.4919468493933,1025.8017843280688
49.05,48.916589342438343,8.471249454018368,34718.964923234635,51863.861507366688,32.93159230774679,1482.4939168345347,1025.80422047681
49.35,49.21443446550316,8.4769212322172276,34726.906117774131,51866.935249042486,32.934522971358433,1482.5237301079039,1025.8070261409573
49.65,49.512279661408179,8.47712511506095,34722.059967390778,51859.381365710149,32.929089887117222,1482.522716067482,1025.8041080654893
49.95,49.81012440022289,8.4696559468252666,34720.359410625242,51868.413983380982,32.934136438783028,1482.50585296455,1025.8105640530505
50.25,50.1079671123694,8.4650827657896315,34723.498638741316,51880.192381054148,32.941578647159339,1482.5028060311104,1025.8184577821269
50.55,50.405807921219662,8.4641711019233483,34727.785262559933,51888.010548338309,32.946809746112237,1482.5107658335785,1025.8240640956144
50.85,50.70364891379311,8.4734823651683691,34728.371528339718,51874.4526629789,32.938589812150369,1482.5404744500002,1025.8175815496484
51.15,51.001490087068305,8.4707249162599787,34730.70859104838,51882.21748698414,32.943490281070709,1482.5411034729125,1025.8232086663986
51.45,51.29933013767954,8.4694143686255341,34730.800698686311,51884.386616640659,32.944673991113049,1482.5425731807413,1025.8257043295073
51.75,51.597167299405349,8.4552581350936435,34735.668129758036,51913.615476368534,32.96289800326057,1482.5168796308446,1025.8434984837627
52.05,51.895001389398161,8.4584224718622742,34742.076084050677,51918.281732003248,32.966555210678059,1482.5381901070382,1025.847253841762
52.291262307213344,52.134521212486547,8.49067225861759,34777.942247232466,51921.833605898493,32.974078651272116,1482.672376898719,1025.8493545361559
