321	34.892	-0.896	34.888	-0.89545
322	34.893	-0.9	34.888	-0.89663
323	34.893	-0.909	34.888	-0.8978
324	34.889	-0.916	34.888	-0.89897
325	34.892	-0.923	34.888	-0.90015
326	34.897	-0.932	34.888	-0.9014
327	34.898	-0.943	34.888	-0.90267
328	34.889	-0.946	34.888	-0.9039
329	34.887	-0.948	34.888	-0.90507
331	34.889	-0.953	34.888	-0.90624
332	34.89	-0.958	34.888	-0.90735
334	34.884	-0.964	34.888	-0.90842
335	34.885	-0.963	34.887	-0.90948
336	34.889	-0.967	34.888	-0.91055
337	34.886	-0.966	34.888	-0.9116
339	34.885	-0.973	34.888	-0.91265
340	34.882	-0.97	34.888	-0.9137
341	34.884	-0.968	34.888	-0.91473
342	34.884	-0.968	34.888	-0.91578
344	34.884	-0.97	34.888	-0.91684
345	34.884	-0.97	34.888	-0.91791
347	34.886	-0.971	34.888	-0.91898
348	34.886	-0.975	34.888	-0.92002
349	34.885	-0.975	34.888	-0.92102
350	34.884	-0.975	34.888	-0.92199
351	34.884	-0.975	34.888	-0.92293
352	34.884	-0.974	34.888	-0.92388
353	34.883	-0.974	34.888	-0.9249
354	34.882	-0.971	34.888	-0.92595
356	34.883	-0.97	34.888	-0.92702
358	34.885	-0.97	34.888	-0.92813
359	34.886	-0.973	34.888	-0.92925
360	34.886	-0.973	34.888	-0.93037
361	34.885	-0.975	34.888	-0.93144
362	34.884	-0.975	34.888	-0.93248
363	34.885	-0.975	34.888	-0.93351
364	34.885	-0.976	34.888	-0.9346
365	34.887	-0.978	34.888	-0.93576
366	34.886	-0.98	34.888	-0.9369
367	34.885	-0.98	34.888	-0.93802
369	34.886	-0.983	34.888	-0.93907
370	34.887	-0.986	34.888	-0.94009
371	34.886	-0.988	34.888	-0.94115
372	34.884	-0.988	34.888	-0.94222
373	34.884	-0.987	34.888	-0.9433
374	34.884	-0.987	34.888	-0.94438
375	34.884	-0.987	34.888	-0.94546
376	34.886	-0.989	34.888	-0.9466
378	34.886	-0.994	34.888	-0.94776
379	34.886	-0.995	34.888	-0.94892
380	34.885	-0.992	34.888	-0.95008
381	34.887	-0.997	34.888	-0.95126
382	34.886	-0.998	34.888	-0.95246
383	34.885	-0.999	34.888	-0.95365
384	34.885	-1	34.888	-0.95483
385	34.885	-1	34.888	-0.95602
386	34.885	-1.001	34.888	-0.95723
387	34.884	-1	34.888	-0.95843
388	34.884	-1.001	34.888	-0.95963
389	34.884	-1.001	34.888	-0.96084
390	34.884	-1.001	34.888	-0.96205
391	34.885	-1.002	34.888	-0.96322
392	34.885	-1.001	34.888	-0.9644
393	34.884	-1.001	34.888	-0.96558
395	34.884	-1.001	34.888	-0.96675
396	34.885	-1.001	34.888	-0.96793
397	34.885	-1.001	34.888	-0.9691
398	34.884	-1	34.888	-0.97025
399	34.884	-1	34.888	-0.97141
401	34.884	-0.998	34.888	-0.97255
402	34.885	-0.998	34.888	-0.97366
403	34.885	-0.998	34.888	-0.97477
404	34.885	-0.998	34.887	-0.97586
405	34.886	-0.998	34.887	-0.97695
406	34.885	-0.998	34.887	-0.97804
407	34.885	-0.998	34.887	-0.97909
408	34.885	-0.998	34.887	-0.98016
409	34.887	-1.001	34.887	-0.98123
410	34.887	-1.003	34.887	-0.98231
411	34.886	-1.003	34.887	-0.98341
412	34.885	-1.003	34.887	-0.98453
413	34.885	-1.002	34.888	-0.98568
414	34.885	-1.002	34.888	-0.98686
415	34.885	-1.001	34.888	-0.98807
416	34.885	-1.001	34.888	-0.9893
417	34.885	-1	34.888	-0.99056
419	34.885	-0.999	34.888	-0.99177
420	34.884	-0.996	34.887	-0.99289
421	34.883	-0.993	34.887	-0.994
422	34.885	-0.991	34.887	-0.99514
423	34.886	-0.99	34.887	-0.99624
424	34.887	-0.99	34.887	-0.99728
425	34.887	-0.99	34.887	-0.99828
426	34.887	-0.99	34.887	-0.99926
427	34.887	-0.99	34.887	-1.0002
428	34.886	-0.989	34.887	-1.0012
429	34.887	-0.988	34.887	-1.002
430	34.887	-0.988	34.887	-1.0029
431	34.888	-0.989	34.887	-1.0038
432	34.888	-0.989	34.887	-1.0046
433	34.889	-0.992	34.887	-1.0054
434	34.888	-0.993	34.887	-1.0062
435	34.886	-0.991	34.887	-1.0069
436	34.887	-0.99	34.887	-1.0076
437	34.889	-0.991	34.887	-1.0083
438	34.891	-0.999	34.887	-1.009
440	34.888	-1.002	34.887	-1.0096
441	34.888	-1.002	34.887	-1.0102
442	34.888	-1.002	34.887	-1.0108
444	34.888	-1.003	34.887	-1.0114
445	34.888	-1.004	34.887	-1.012
446	34.888	-1.005	34.887	-1.0126
447	34.887	-1.005	34.887	-1.0131
448	34.889	-1.008	34.887	-1.0136
449	34.888	-1.008	34.887	-1.0141
450	34.886	-1.007	34.887	-1.0146
451	34.886	-1.005	34.887	-1.0149
452	34.889	-1.007	34.887	-1.0152
453	34.889	-1.008	34.887	-1.0156
454	34.888	-1.008	34.887	-1.016
455	34.889	-1.009	34.887	-1.0163
456	34.888	-1.01	34.887	-1.0166
457	34.887	-1.009	34.887	-1.0169
458	34.888	-1.009	34.887	-1.0172
459	34.888	-1.01	34.887	-1.0176
460	34.888	-1.01	34.887	-1.0179
461	34.889	-1.013	34.887	-1.0183
462	34.889	-1.015	34.887	-1.0187
463	34.889	-1.017	34.887	-1.0191
464	34.889	-1.02	34.888	-1.0195
465	34.888	-1.021	34.888	-1.02
466	34.887	-1.02	34.888	-1.0205
467	34.886	-1.019	34.888	-1.021
468	34.884	-1.015	34.888	-1.0214
469	34.885	-1.012	34.888	-1.0219
470	34.887	-1.01	34.888	-1.0224
471	34.894	-1.021	34.888	-1.0229
472	34.894	-1.035	34.888	-1.0234
473	34.883	-1.031	34.888	-1.0239
474	34.884	-1.026	34.888	-1.0244
475	34.886	-1.024	34.888	-1.0249
477	34.89	-1.025	34.888	-1.0253
478	34.888	-1.027	34.888	-1.0258
479	34.892	-1.034	34.888	-1.0262
481	34.888	-1.037	34.888	-1.0266
482	34.888	-1.038	34.888	-1.027
484	34.888	-1.035	34.888	-1.0274
485	34.891	-1.043	34.888	-1.0278
486	34.888	-1.045	34.888	-1.0281
488	34.887	-1.046	34.888	-1.0285
489	34.888	-1.047	34.888	-1.0289
490	34.887	-1.045	34.888	-1.0293
492	34.886	-1.042	34.888	-1.0298
493	34.886	-1.041	34.888	-1.0302
494	34.886	-1.039	34.888	-1.0306
495	34.887	-1.039	34.888	-1.031
496	34.888	-1.041	34.888	-1.0314
497	34.89	-1.044	34.888	-1.0318
498	34.889	-1.046	34.888	-1.0322
499	34.89	-1.048	34.888	-1.0325
500	34.89	-1.051	34.888	-1.0329
501	34.887	-1.05	34.888	-1.0333
502	34.887	-1.05	34.888	-1.0338
504	34.889	-1.052	34.888	-1.0342
505	34.888	-1.051	34.888	-1.0347
506	34.887	-1.051	34.888	-1.0352
507	34.887	-1.05	34.888	-1.0356
509	34.884	-1.046	34.888	-1.0361
510	34.886	-1.047	34.888	-1.0366
511	34.885	-1.044	34.888	-1.0371
513	34.887	-1.039	34.888	-1.0376
514	34.887	-1.039	34.888	-1.0379
515	34.885	-1.034	34.888	-1.0382
516	34.887	-1.032	34.888	-1.0385
517	34.888	-1.032	34.888	-1.0387
518	34.881	-1.022	34.888	-1.039
519	34.889	-1.023	34.888	-1.0393
520	34.889	-1.022	34.888	-1.0396
522	34.89	-1.023	34.888	-1.0399
523	34.889	-1.023	34.888	-1.0402
524	34.891	-1.025	34.889	-1.0405
525	34.891	-1.028	34.889	-1.0408
527	34.891	-1.031	34.889	-1.0411
528	34.893	-1.035	34.889	-1.0414
529	34.891	-1.038	34.889	-1.0417
530	34.895	-1.043	34.889	-1.042
531	34.891	-1.048	34.889	-1.0424
533	34.888	-1.045	34.889	-1.0427
534	34.89	-1.047	34.889	-1.043
535	34.891	-1.05	34.889	-1.0433
536	34.889	-1.051	34.889	-1.0435
537	34.89	-1.051	34.889	-1.0438
538	34.893	-1.055	34.889	-1.0441
539	34.892	-1.058	34.889	-1.0444
540	34.891	-1.061	34.889	-1.0447
541	34.887	-1.059	34.889	-1.045
542	34.881	-1.051	34.889	-1.0454
543	34.887	-1.051	34.889	-1.0458
544	34.888	-1.051	34.889	-1.0461
545	34.888	-1.05	34.889	-1.0465
546	34.89	-1.051	34.889	-1.0468
547	34.89	-1.054	34.889	-1.0471
549	34.889	-1.054	34.889	-1.0474
550	34.89	-1.055	34.889	-1.0478
551	34.891	-1.056	34.889	-1.0481
552	34.889	-1.058	34.889	-1.0485
553	34.889	-1.057	34.889	-1.0489
555	34.894	-1.064	34.889	-1.0492
556	34.892	-1.067	34.889	-1.0495
557	34.891	-1.067	34.889	-1.0499
559	34.889	-1.07	34.889	-1.0502
560	34.892	-1.072	34.889	-1.0505
561	34.889	-1.072	34.889	-1.0509
563	34.886	-1.067	34.889	-1.0512
564	34.89	-1.07	34.889	-1.0515
565	34.882	-1.056	34.889	-1.0519
567	34.888	-1.035	34.889	-1.0522
568	34.889	-1.039	34.889	-1.0526
570	34.889	-1.04	34.889	-1.053
571	34.889	-1.037	34.889	-1.0534
573	34.891	-1.038	34.889	-1.0538
574	34.89	-1.037	34.889	-1.0542
575	34.889	-1.034	34.889	-1.0546
576	34.89	-1.034	34.889	-1.055
577	34.898	-1.043	34.89	-1.0554
578	34.894	-1.046	34.89	-1.0558
579	34.892	-1.049	34.89	-1.0562
580	34.895	-1.053	34.89	-1.0566
581	34.894	-1.057	34.89	-1.057
582	34.892	-1.061	34.89	-1.0573
583	34.892	-1.063	34.89	-1.0577
585	34.891	-1.066	34.89	-1.058
586	34.891	-1.068	34.89	-1.0584
587	34.89	-1.069	34.89	-1.0589
588	34.89	-1.07	34.89	-1.0594
590	34.89	-1.072	34.89	-1.0599
591	34.891	-1.075	34.89	-1.0604
592	34.891	-1.077	34.89	-1.0609
593	34.89	-1.078	34.89	-1.0613
594	34.889	-1.077	34.89	-1.0616
596	34.889	-1.077	34.89	-1.062
597	34.888	-1.077	34.89	-1.0624
599	34.887	-1.074	34.89	-1.0627
600	34.886	-1.071	34.89	-1.063
601	34.886	-1.068	34.89	-1.0632
602	34.888	-1.068	34.89	-1.0635
603	34.888	-1.067	34.89	-1.0637
604	34.889	-1.066	34.89	-1.064
605	34.89	-1.067	34.89	-1.0642
606	34.893	-1.07	34.89	-1.0644
607	34.887	-1.067	34.89	-1.0646
608	34.895	-1.084	34.89	-1.0647
609	34.89	-1.086	34.89	-1.065
611	34.884	-1.079	34.89	-1.0652
612	34.892	-1.084	34.89	-1.0654
613	34.89	-1.087	34.89	-1.0657
614	34.882	-1.079	34.89	-1.0659
615	34.887	-1.073	34.89	-1.0662
616	34.888	-1.073	34.89	-1.0664
618	34.889	-1.073	34.89	-1.0666
619	34.893	-1.078	34.89	-1.0668
620	34.894	-1.085	34.89	-1.067
621	34.893	-1.091	34.89	-1.0672
622	34.89	-1.094	34.89	-1.0675
623	34.89	-1.095	34.89	-1.0677
624	34.889	-1.096	34.89	-1.0679
625	34.889	-1.097	34.89	-1.0681
626	34.889	-1.097	34.89	-1.0683
627	34.889	-1.098	34.89	-1.0686
628	34.887	-1.097	34.89	-1.0688
629	34.884	-1.093	34.89	-1.0691
630	34.873	-1.069	34.89	-1.0694
631	34.878	-1.052	34.89	-1.0696
632	34.889	-1.052	34.89	-1.07
633	34.893	-1.056	34.89	-1.0703
634	34.891	-1.058	34.89	-1.0706
635	34.889	-1.056	34.89	-1.071
636	34.89	-1.054	34.89	-1.0714
638	34.894	-1.059	34.89	-1.0718
639	34.893	-1.066	34.89	-1.0721
640	34.891	-1.064	34.89	-1.0725
641	34.892	-1.064	34.89	-1.0729
642	34.89	-1.064	34.89	-1.0732
643	34.891	-1.064	34.89	-1.0736
645	34.89	-1.063	34.89	-1.0739
646	34.89	-1.063	34.89	-1.0742
648	34.891	-1.062	34.89	-1.0745
649	34.89	-1.062	34.89	-1.0748
651	34.888	-1.058	34.89	-1.0751
652	34.887	-1.05	34.89	-1.0754
654	34.892	-1.046	34.89	-1.0757
655	34.891	-1.045	34.89	-1.076
657	34.892	-1.045	34.89	-1.0762
658	34.894	-1.048	34.89	-1.0765
659	34.894	-1.056	34.89	-1.0767
661	34.892	-1.06	34.89	-1.0769
662	34.892	-1.06	34.89	-1.0771
663	34.892	-1.061	34.89	-1.0774
664	34.89	-1.059	34.89	-1.0777
665	34.89	-1.057	34.89	-1.078
666	34.891	-1.056	34.89	-1.0782
667	34.894	-1.058	34.89	-1.0785
668	34.893	-1.059	34.89	-1.0788
670	34.892	-1.059	34.89	-1.079
671	34.894	-1.063	34.89	-1.0793
672	34.894	-1.066	34.89	-1.0795
673	34.893	-1.068	34.89	-1.0798
674	34.892	-1.067	34.89	-1.08
675	34.893	-1.069	34.89	-1.0802
676	34.892	-1.07	34.89	-1.0805
678	34.891	-1.071	34.89	-1.0807
679	34.891	-1.071	34.89	-1.0809
680	34.892	-1.073	34.89	-1.0811
681	34.891	-1.072	34.89	-1.0813
682	34.891	-1.073	34.89	-1.0815
683	34.891	-1.074	34.89	-1.0817
685	34.893	-1.077	34.89	-1.0819
686	34.895	-1.083	34.89	-1.0823
687	34.893	-1.087	34.89	-1.0827
688	34.891	-1.088	34.89	-1.083
690	34.89	-1.087	34.89	-1.0834
691	34.889	-1.087	34.89	-1.0837
692	34.89	-1.087	34.891	-1.0841
693	34.894	-1.091	34.891	-1.0844
694	34.891	-1.093	34.891	-1.0848
695	34.89	-1.092	34.89	-1.0852
697	34.89	-1.091	34.89	-1.0855
698	34.89	-1.091	34.89	-1.0858
699	34.892	-1.092	34.89	-1.0861
700	34.89	-1.091	34.89	-1.0864
701	34.89	-1.087	34.89	-1.0867
702	34.893	-1.092	34.89	-1.0869
704	34.898	-1.106	34.89	-1.0872
705	34.892	-1.11	34.89	-1.0874
706	34.893	-1.113	34.89	-1.0876
707	34.892	-1.116	34.89	-1.0878
708	34.889	-1.115	34.89	-1.088
710	34.888	-1.113	34.89	-1.0882
711	34.888	-1.112	34.89	-1.0884
713	34.884	-1.107	34.89	-1.0886
714	34.886	-1.104	34.89	-1.0887
715	34.884	-1.095	34.89	-1.0889
717	34.89	-1.082	34.89	-1.0891
718	34.891	-1.086	34.89	-1.0893
719	34.891	-1.087	34.89	-1.0895
720	34.894	-1.09	34.89	-1.0897
721	34.89	-1.089	34.891	-1.09
722	34.89	-1.087	34.891	-1.0902
723	34.889	-1.086	34.891	-1.0904
724	34.889	-1.083	34.891	-1.0906
725	34.89	-1.081	34.891	-1.0908
726	34.891	-1.081	34.891	-1.0911
728	34.895	-1.088	34.891	-1.0912
729	34.892	-1.087	34.891	-1.0913
730	34.891	-1.088	34.891	-1.0915
732	34.891	-1.089	34.891	-1.0917
733	34.891	-1.089	34.891	-1.0918
734	34.891	-1.09	34.891	-1.092
735	34.891	-1.09	34.891	-1.0922
736	34.891	-1.091	34.891	-1.0923
738	34.892	-1.092	34.891	-1.0925
739	34.891	-1.092	34.891	-1.0927
740	34.891	-1.093	34.891	-1.0929
741	34.891	-1.093	34.891	-1.093
742	34.891	-1.093	34.891	-1.0931
743	34.891	-1.093	34.891	-1.0932
745	34.891	-1.094	34.891	-1.0933
746	34.891	-1.095	34.891	-1.0934
747	34.891	-1.095	34.891	-1.0934
748	34.891	-1.097	34.891	-1.0935
749	34.891	-1.097	34.891	-1.0936
750	34.891	-1.097	34.891	-1.0937
752	34.89	-1.096	34.891	-1.0939
